CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Iš dalies melas,COVID-19 vakcinoms „priskyrė“ naują nepageidaujamą poveikį: nutylėjo vieną svarbų faktą,https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/covid-19-vakcinoms-priskyre-nauja-nepageidaujama-poveiki-nutylejo-viena-svarbu-fakta.d?id=90623755
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Melas,Rusų karių žudomus ir prievartaujamus vaikus klaidingai vadina išgalvota propaganda,https://www.delfi.lt/news/melo-detektorius/melas/rusu-kariu-zudomus-ir-prievartaujamus-vaikus-klaidingai-vadina-isgalvota-propaganda.d?id=90620857
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Melas,"„Coca-Cola“ nekūrė ir neplatino skardinės su užrašu, kviečiančiu „būti mažiau baltaodžiu“",https://www.delfi.lt/news/melo-detektorius/melas/coca-cola-nekure-ir-neplatino-skardines-su-uzrasu-kviecianciu-buti-maziau-baltaodziu.d?id=90620693
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Melas,"Netikėkite: melagingai teigia, kad daugybė sportininkų mirė nuo vakcinos nuo COVID-19",https://www.delfi.lt/news/melo-detektorius/melas/netikekite-melagingai-teigia-kad-daugybe-sportininku-mire-nuo-vakcinos-nuo-covid-19.d?id=90620669
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Melas,Nesuklyskite: tai – ne liepsnojantis ukrainiečių ginklų sandėlis,https://www.delfi.lt/news/melo-detektorius/melas/nesuklyskite-tai-ne-liepsnojantis-ukrainieciu-ginklu-sandelis.d?id=90620463
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Melas,"Platina melą: įžūliai teigia, kad „Pfizer“ vakcina nuo COVID-19 pasiskiepijusios moterys netenka savo kūdikių",https://www.delfi.lt/news/melo-detektorius/melas/platina-mela-izuliai-teigia-kad-pfizer-vakcina-nuo-covid-19-pasiskiepijusios-moterys-netenka-savo-kudikiu.d?id=90620443
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Šiauliai,Didžiausias Lietuvos vynuogynas be žado palieka net užsieniečius,https://www.delfi.lt/miestai/siauliai/didziausias-lietuvos-vynuogynas-be-zado-palieka-net-uzsieniecius.d?id=90635459
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Vilnius,"Apklausa parodė, kad vilniečiai norėtų tramvajaus",https://www.delfi.lt/miestai/vilnius/apklausa-parode-kad-vilnieciai-noretu-tramvajaus.d?id=90635139
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Vilnius,Pristatyta įspūdinga ekstremalaus bėgimo trasa Vingio parke,https://www.delfi.lt/miestai/vilnius/pristatyta-ispudinga-ekstremalaus-begimo-trasa-vingio-parke.d?id=90621471
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Panevėžys,"Panevėžietis pasakomis auklėja vaikus, įveikia sunkumus ir net gydo ligonius",https://www.delfi.lt/miestai/panevezys/panevezietis-pasakomis-aukleja-vaikus-iveikia-sunkumus-ir-net-gydo-ligonius.d?id=90610743
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 10:26:00,Panevėžys,Panevėžio saugykloje – milijoninės vertės dovana,https://www.delfi.lt/miestai/panevezys/panevezio-saugykloje-milijonines-vertes-dovana.d?id=90610999

CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Klimatologas prognozuoja mėnesio orus: reiškinys, pastebėtas birželį, mus lydės dar ilgai",https://www.delfi.lt/news/daily/lithuania/klimatologas-prognozuoja-menesio-orus-reiskinys-pastebetas-birzeli-mus-lydes-dar-ilgai.d?id=90650117
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Verslas,Nepriklausomo elektros tiekėjo siunčiamos sąskaitos šeimą varo į neviltį: išvydo 1872 eurų sumą,https://www.delfi.lt/verslas/energetika/nepriklausomo-elektros-tiekejo-siunciamos-saskaitos-seima-varo-i-nevilti-isvydo-1872-euru-suma.d?id=90658033
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Vasara,Palanga pirmąją milžiniškos infliacijos vasarą: kiek šiemet kainuoja atostogos ir ar lietuvius tai stabdo,https://www.delfi.lt/vasara/naujienos/palanga-pirmaja-milziniskos-infliacijos-vasara-kiek-siemet-kainuoja-atostogos-ir-ar-lietuvius-tai-stabdo.d?id=90655829
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Užsienyje,"„Visi tiekia, išskyrus mus“: Vokietijos ministrei – nemalonūs klausimai dėl šarvuočių Ukrainai",https://www.delfi.lt/news/daily/world/visi-tiekia-isskyrus-mus-vokietijos-ministrei-nemalonus-klausimai-del-sarvuociu-ukrainai.d?id=90653099
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Sveikata,Mato naują grėsmę sanatorijoms ir reabilitacijos centrams: ir kitas gali ištikti „Pušyno kelio“ likimas,https://www.delfi.lt/sveikata/sveikatos-naujienos/mato-nauja-gresme-sanatorijoms-ir-reabilitacijos-centrams-ir-kitas-gali-istikti-pusyno-kelio-likimas.d?id=90657095
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Užsienyje,Karas Ukrainoje. Iš Lysyčansko atsitraukę ukrainiečiai: netrukus pasaulis pamatys pirmąsias mūsų pergales,https://www.delfi.lt/news/daily/world/karas-ukrainoje-is-lysycansko-atsitrauke-ukrainieciai-netrukus-pasaulis-pamatys-pirmasias-musu-pergales.d?id=90649175
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Mokslas,Mokslininkai pradės beprecedentį branduolinį eksperimentą: didžiausias dalelių greitintuvas pasaulyje bus paleistas iki šiol neregėta galia,https://www.delfi.lt/mokslas/mokslas/mokslininkai-prades-beprecedenti-branduolini-eksperimenta-didziausias-daleliu-greitintuvas-pasaulyje-bus-paleistas-iki-siol-neregeta-galia.d?id=90655731
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Veidai,"Po žinios apie Arvydo Anušausko atostogas – jo žmonos Linos komentaras: grįžusį iš komandiruotės jį vežė tiesiai į Santaras, žmogus buvo visai išsekęs",https://www.delfi.lt/veidai/zmones/po-zinios-apie-arvydo-anusausko-atostogas-jo-zmonos-linos-komentaras-grizusi-is-komandiruotes-ji-veze-tiesiai-i-santaras-zmogus-buvo-visai-issekes.d?id=90657887
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Kaliningrado gubernatorius: pasiūliau Kremliui, kokių priemonių galima imtis prieš Lietuvą",https://www.delfi.lt/news/daily/lithuania/kaliningrado-gubernatorius-pasiuliau-kremliui-kokiu-priemoniu-galima-imtis-pries-lietuva.d?id=90654473
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Login,Grasinantį rusų programišių laišką gavę „Lietuvos geležinkeliai“ nepabūgo: pasiuntė programišius karo laivo kryptimi,https://www.delfi.lt/login/technologijos/naujienos/grasinanti-rusu-programisiu-laiska-gave-lietuvos-gelezinkeliai-nepabugo-pasiunte-programisius-karo-laivo-kryptimi.d?id=90655153
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Karo ekspertai apie ukrainiečių atsitraukimą: reikėjo tai padaryti anksčiau, nes dabar gresia prarasti daugiau teritorijos",https://www.delfi.lt/news/daily/lithuania/karo-ekspertai-apie-ukrainieciu-atsitraukima-reikejo-tai-padaryti-anksciau-nes-dabar-gresia-prarasti-daugiau-teritorijos.d?id=90650647
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Karjera,"Ypatingą diplomą gavusi olimpietė Virbalytė dalijasi patarimu, kaip viską suspėti ir nepervargti: prieš daugelį metų išmokau vieną auksinę taisyklę",https://www.delfi.lt/darbas/profesijos/ypatinga-diploma-gavusi-olimpiete-virbalyte-dalijasi-patarimu-kaip-viska-suspeti-ir-nepervargti-pries-daugeli-metu-ismokau-viena-auksine-taisykle.d?id=90640139
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Maistas,"Kaip geriausia užšaldyti braškes, kad neprarastų maistinės vertės ir skonio – dauguma jas plauna netaisyklingai",https://www.delfi.lt/maistas/naudingi-patarimai/kaip-geriausia-uzsaldyti-braskes-kad-neprarastu-maistines-vertes-ir-skonio-dauguma-jas-plauna-netaisyklingai.d?id=90646893
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Pilietis,Išgirdusi vyro žodžius apie laisvalaikį atskirai sprogo: aš – ne kalėjimo prižiūrėtoja,https://www.delfi.lt/pilietis/voxpopuli/isgirdusi-vyro-zodzius-apie-laisvalaiki-atskirai-sprogo-as-ne-kalejimo-priziuretoja.d?id=90649675
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Moterys,"Paaiškėjo „Metų Moterys 2022” finalininkės: išrinkite, kas nusipelnė geriausiųjų vardo",https://www.delfi.lt/moterys/metu-moterys/paaiskejo-metu-moterys-2022-finalininkes-isrinkite-kas-nusipelne-geriausiuju-vardo.d?id=90656879
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Teisė,"Kruvina drama Vilniuje: du nužudyti, trečiam – perpjauta gerklė",https://www.delfi.lt/news/daily/lithuania/kruvina-drama-vilniuje-du-nuzudyti-treciam-perpjauta-gerkle.d?id=90455257
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Užsienyje,„Ne veltui turime čia tiek karinių dalinių“: ar Kaliningrado sritis ruošiasi kariauti su NATO?,https://www.delfi.lt/news/daily/world/ne-veltui-turime-cia-tiek-kariniu-daliniu-ar-kaliningrado-sritis-ruosiasi-kariauti-su-nato.d?id=90639171
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Užsienyje,Košmaras lietuvių pamėgtame Egipto kurorte: dvi moteris jūroje į gabalus sudraskė ryklys,https://www.delfi.lt/news/daily/world/kosmaras-lietuviu-pamegtame-egipto-kurorte-dvi-moteris-juroje-i-gabalus-sudraske-ryklys.d?id=90648117
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Vasara,Sausakimša Šventoji stebina net rekordinės infliacijos laikais: už tokią kainą miegoti kone kopose atrodo nerealu,https://www.delfi.lt/vasara/naujienos/sausakimsa-sventoji-stebina-net-rekordines-infliacijos-laikais-uz-tokia-kaina-miegoti-kone-kopose-atrodo-nerealu.d?id=90646193
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Kaliningrado gubernatorius: pasiūliau Kremliui, kokių priemonių galima imtis prieš Lietuvą",https://www.delfi.lt/news/daily/lithuania/kaliningrado-gubernatorius-pasiuliau-kremliui-kokiu-priemoniu-galima-imtis-pries-lietuva.d?id=90654473
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Politologas: Landsbergio atostogos tokiu metu yra skandalas,https://www.delfi.lt/news/daily/lithuania/politologas-landsbergio-atostogos-tokiu-metu-yra-skandalas.d?id=90651679
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Jau liepsnoja ir Rusija? Maskva apkaltino Ukrainą, kad apšaudė gyvenamuosius rajonus Belgorode",https://www.delfi.lt/news/daily/lithuania/jau-liepsnoja-ir-rusija-maskva-apkaltino-ukraina-kad-apsaude-gyvenamuosius-rajonus-belgorode.d?id=90649531
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Įspėja: į Lietuvą atkeliavo naujos omikron versijos, sergamumas COVID-19 didėja",https://www.delfi.lt/news/daily/lithuania/ispeja-i-lietuva-atkeliavo-naujos-omikron-versijos-sergamumas-covid-19-dideja.d?id=90649975
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Karo ekspertai apie ukrainiečių atsitraukimą: reikėjo tai padaryti anksčiau, nes dabar gresia prarasti daugiau teritorijos",https://www.delfi.lt/news/daily/lithuania/karo-ekspertai-apie-ukrainieciu-atsitraukima-reikejo-tai-padaryti-anksciau-nes-dabar-gresia-prarasti-daugiau-teritorijos.d?id=90650647
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Klimatologas prognozuoja mėnesio orus: reiškinys, pastebėtas birželį, mus lydės dar ilgai",https://www.delfi.lt/news/daily/lithuania/klimatologas-prognozuoja-menesio-orus-reiskinys-pastebetas-birzeli-mus-lydes-dar-ilgai.d?id=90650117
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Valdantieji susitarime dėl užsienio politikos sušvelnino retoriką dėl Kinijos,https://www.delfi.lt/news/daily/lithuania/valdantieji-susitarime-del-uzsienio-politikos-susvelnino-retorika-del-kinijos.d?id=90657939
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Įspėja dėl kasdien didėjančių COVID-19 skaičių: matydami tokią statistiką, ruoštis turime jau dabar",https://www.delfi.lt/news/daily/lithuania/ispeja-del-kasdien-didejanciu-covid-19-skaiciu-matydami-tokia-statistika-ruostis-turime-jau-dabar.d?id=90657239
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Dėl grasinimų Širinskienei pradėtas ikiteisminis tyrimas – parlamentarė kreipėsi ir į Vadovybės apsaugą,https://www.delfi.lt/news/daily/lithuania/del-grasinimu-sirinskienei-pradetas-ikiteisminis-tyrimas-parlamentare-kreipesi-ir-i-vadovybes-apsauga.d?id=90656579
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Šešėlinė „valstiečių“ Vyriausybė prašys Nausėdos vetuoti sveikatos reformą,https://www.delfi.lt/news/daily/lithuania/seseline-valstieciu-vyriausybe-prasys-nausedos-vetuoti-sveikatos-reforma.d?id=90655795
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Šimonytė susitiko su Europos Komisijos pirmininke,https://www.delfi.lt/news/daily/lithuania/simonyte-susitiko-su-europos-komisijos-pirmininke.d?id=90655603
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Opozicija nesutaria, kaip vertinti Landsbergio atostogas: tai yra baisiai atsainus požiūris",https://www.delfi.lt/news/daily/lithuania/opozicija-nesutaria-kaip-vertinti-landsbergio-atostogas-tai-yra-baisiai-atsainus-poziuris.d?id=90654873
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Vis daugiau Lietuvos gyventojų mano, kad karas Ukrainoje užsitęs",https://www.delfi.lt/news/daily/lithuania/vis-daugiau-lietuvos-gyventoju-mano-kad-karas-ukrainoje-uzsites.d?id=90653773
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Po įspėjimo apie labiau užkrečiamą omikron versiją – situacija šalyje: į juodą zoną jau patenka beveik visos savivaldybės,https://www.delfi.lt/news/daily/lithuania/po-ispejimo-apie-labiau-uzkreciama-omikron-versija-situacija-salyje-i-juoda-zona-jau-patenka-beveik-visos-savivaldybes.d?id=90653535
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Į Lietuvą atgabentas Ukrainai skirtas „Bayraktar“ dronas,https://www.delfi.lt/news/daily/lithuania/i-lietuva-atgabentas-ukrainai-skirtas-bayraktar-dronas.d?id=90653705
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Klaipėdoje pradėti sovietinio monumento demontavimo darbai,https://www.delfi.lt/news/daily/lithuania/klaipedoje-pradeti-sovietinio-monumento-demontavimo-darbai.d?id=90653339
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Siūloma keisti nekompensuojamųjų vaistinių preparatų kainodarą,https://www.delfi.lt/news/daily/lithuania/siuloma-keisti-nekompensuojamuju-vaistiniu-preparatu-kainodara.d?id=90653251
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,NATO naikintuvai 5 kartus kilo patruliuoti palei Baltijos šalių oro erdvės sieną,https://www.delfi.lt/news/daily/lithuania/nato-naikintuvai-5-kartus-kilo-patruliuoti-palei-baltijos-saliu-oro-erdves-siena.d?id=90652831
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Bylos duomenys: Panevėžio meras Račkauskas į STT akiratį pateko dar 2016 metais,https://www.delfi.lt/news/daily/lithuania/bylos-duomenys-panevezio-meras-rackauskas-i-stt-akirati-pateko-dar-2016-metais.d?id=90652459
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"Žalimas: Lietuvai itin nepalankus sprendimas dėl migrantų atsirado, tikėtina, dėl vyriausybės kaltės",https://www.delfi.lt/news/daily/lithuania/zalimas-lietuvai-itin-nepalankus-sprendimas-del-migrantu-atsirado-tiketina-del-vyriausybes-kaltes.d?id=90649405
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Policijos kriminalistinių tyrimų centrui vadovaus Gagas,https://www.delfi.lt/news/daily/lithuania/policijos-kriminalistiniu-tyrimu-centrui-vadovaus-gagas.d?id=90651325
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Lietuvos vadovai pasveikino JAV Nepriklausomybės dienos proga,https://www.delfi.lt/news/daily/lithuania/lietuvos-vadovai-pasveikino-jav-nepriklausomybes-dienos-proga.d?id=90651229
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Į Lietuvą Valstybės dienos proga atvyks Moldovos prezidentė,https://www.delfi.lt/news/daily/lithuania/i-lietuva-valstybes-dienos-proga-atvyks-moldovos-prezidente.d?id=90651133
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,"COVID-19 statistika: per parą – 50 naujų atvejų, mirčių nefiksuota",https://www.delfi.lt/news/daily/lithuania/covid-19-statistika-per-para-50-nauju-atveju-mirciu-nefiksuota.d?id=90650719
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Dėl per liūtis gyventojų patirtos žalos atlyginimo – kreipimasis į Vilniaus merą Šimašių,https://www.delfi.lt/news/daily/lithuania/del-per-liutis-gyventoju-patirtos-zalos-atlyginimo-kreipimasis-i-vilniaus-mera-simasiu.d?id=90650671
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Parlamentarų grupė prašo vetuoti motinystės išmokų tvarką keičiančias įstatymo pataisas,https://www.delfi.lt/news/daily/lithuania/parlamentaru-grupe-praso-vetuoti-motinystes-ismoku-tvarka-keiciancias-istatymo-pataisas.d?id=90650151
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Prezidentas JAV lietuviams: puoselėkime lietuvybę ir perduokime ją iš kartos į kartą,https://www.delfi.lt/news/daily/lithuania/prezidentas-jav-lietuviams-puoselekime-lietuvybe-ir-perduokime-ja-is-kartos-i-karta.d?id=90650033
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Praėjusią parą pasieniečiai prie sienos su Baltarusija apgręžė penkis migrantus,https://www.delfi.lt/news/daily/lithuania/praejusia-para-pasienieciai-prie-sienos-su-baltarusija-apgreze-penkis-migrantus.d?id=90650005
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Liepą dalis gyventojų gaus didesnes išmokas,https://www.delfi.lt/news/daily/lithuania/liepa-dalis-gyventoju-gaus-didesnes-ismokas.d?id=90649661
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Lietuvoje,Antakalnio kapinėse išterliotas paminklas poetui Kubilinskui,https://www.delfi.lt/news/daily/lithuania/antakalnio-kapinese-isterliotas-paminklas-poetui-kubilinskui.d?id=90649519
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,Bidenas pakliuvo į klastočių kūrėjų akiratį: atsidūrė ant netikro viršelio,https://www.delfi.lt/news/melo-detektorius/melas/bidenas-pakliuvo-i-klastociu-kureju-akirati-atsidure-ant-netikro-virselio.d?id=90632805
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Iš dalies melas,"Skleidžia gandus apie amerikiečių branduolinės energetikos inžinierių, LGBTQ aktyvistą",https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/skleidzia-gandus-apie-amerikieciu-branduolines-energetikos-inzinieriu-lgbtq-aktyvista.d?id=90632735
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,Platina klaidingą Ukrainos kalbų žemėlapį,https://www.delfi.lt/news/melo-detektorius/melas/platina-klaidinga-ukrainos-kalbu-zemelapi.d?id=90632079
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,Lietuviai platina melagieną apie vakcinas: klaidingą informaciją pateikia kaip gąsdinimą,https://www.delfi.lt/news/melo-detektorius/melas/lietuviai-platina-melagiena-apie-vakcinas-klaidinga-informacija-pateikia-kaip-gasdinima.d?id=90632061
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Iš dalies melas,"Gąsdina, esą Latvijoje apsigyvenę ukrainiečiai nuo rytojaus bus išmesti į gatvę",https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/gasdina-esa-latvijoje-apsigyvene-ukrainieciai-nuo-rytojaus-bus-ismesti-i-gatve.d?id=90631657
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,Tėvams – 8 priežastys nuo COVID-19 neskiepyti savo vaikų: absoliuti jų dauguma yra melas,https://www.delfi.lt/news/melo-detektorius/melas/tevams-8-priezastys-nuo-covid-19-neskiepyti-savo-vaiku-absoliuti-ju-dauguma-yra-melas.d?id=90630469
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Iš dalies melas,COVID-19 vakcinoms „priskyrė“ naują nepageidaujamą poveikį: nutylėjo vieną svarbų faktą,https://www.delfi.lt/news/melo-detektorius/is-dalies-melas/covid-19-vakcinoms-priskyre-nauja-nepageidaujama-poveiki-nutylejo-viena-svarbu-fakta.d?id=90623755
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,Rusų karių žudomus ir prievartaujamus vaikus klaidingai vadina išgalvota propaganda,https://www.delfi.lt/news/melo-detektorius/melas/rusu-kariu-zudomus-ir-prievartaujamus-vaikus-klaidingai-vadina-isgalvota-propaganda.d?id=90620857
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,"„Coca-Cola“ nekūrė ir neplatino skardinės su užrašu, kviečiančiu „būti mažiau baltaodžiu“",https://www.delfi.lt/news/melo-detektorius/melas/coca-cola-nekure-ir-neplatino-skardines-su-uzrasu-kviecianciu-buti-maziau-baltaodziu.d?id=90620693
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,"Netikėkite: melagingai teigia, kad daugybė sportininkų mirė nuo vakcinos nuo COVID-19",https://www.delfi.lt/news/melo-detektorius/melas/netikekite-melagingai-teigia-kad-daugybe-sportininku-mire-nuo-vakcinos-nuo-covid-19.d?id=90620669
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,Nesuklyskite: tai – ne liepsnojantis ukrainiečių ginklų sandėlis,https://www.delfi.lt/news/melo-detektorius/melas/nesuklyskite-tai-ne-liepsnojantis-ukrainieciu-ginklu-sandelis.d?id=90620463
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Melas,"Platina melą: įžūliai teigia, kad „Pfizer“ vakcina nuo COVID-19 pasiskiepijusios moterys netenka savo kūdikių",https://www.delfi.lt/news/melo-detektorius/melas/platina-mela-izuliai-teigia-kad-pfizer-vakcina-nuo-covid-19-pasiskiepijusios-moterys-netenka-savo-kudikiu.d?id=90620443
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Vilnius,"Remigijus Šimašius pristatė, kaip atrodo naujoji Pilaitės gimnazija",https://www.delfi.lt/miestai/vilnius/remigijus-simasius-pristate-kaip-atrodo-naujoji-pilaites-gimnazija.d?id=90658339
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Šiauliai,Didžiausias Lietuvos vynuogynas be žado palieka net užsieniečius,https://www.delfi.lt/miestai/siauliai/didziausias-lietuvos-vynuogynas-be-zado-palieka-net-uzsieniecius.d?id=90635459
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-04 18:59:00,Vilnius,"Apklausa parodė, kad vilniečiai norėtų tramvajaus",https://www.delfi.lt/miestai/vilnius/apklausa-parode-kad-vilnieciai-noretu-tramvajaus.d?id=90635139

CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Kriminalai ir nelaimės,"Siaubingas užpuolimas buvo tik košmaro pradžia: klaipėdietis negali patikėti, ką teko išgyventi po to",https://www.delfi.lt/news/daily/crime/siaubingas-uzpuolimas-buvo-tik-kosmaro-pradzia-klaipedietis-negali-patiketi-ka-teko-isgyventi-po-to.d?id=90656883
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Verslas,Nenustebkite parduotuvėje išvydę tuščias lentynas: kai kurių prekių pardavimai augo net 10 kartų,https://www.delfi.lt/verslas/verslas/nenustebkite-parduotuveje-isvyde-tuscias-lentynas-kai-kuriu-prekiu-pardavimai-augo-net-10-kartu.d?id=90666503
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Užsienyje,Palydovinėse nuotraukose – keistai ištuštėjusi Rusijos karinė bazė prie Suomijos,https://www.delfi.lt/news/daily/world/palydovinese-nuotraukose-keistai-istustejusi-rusijos-karine-baze-prie-suomijos.d?id=90668167
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Lietuvoje,Krepšinio žvaigždes ir advokatus apmulkinęs Seimo nario sūnus siunčiamas už grotų,https://www.delfi.lt/news/daily/lithuania/krepsinio-zvaigzdes-ir-advokatus-apmulkines-seimo-nario-sunus-siunciamas-uz-grotu.d?id=90666721
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Krepšinis,Oficialu: naująją Žiemelio komandą treniruos Kurtinaitis,https://www.delfi.lt/krepsinis/naujienos/oficialu-naujaja-ziemelio-komanda-treniruos-kurtinaitis.d?id=90667785
CR001,Lithuania,NP_001,Delfi.lt,lt,2022-07-05 18:45:00,Moterys,Svečiuose pas Antaną Bosą: jaunos šeimos moterys verčia pasitempti,https://www.delfi.lt/moterys/kasdienybes-herojai/sveciuose-pas-antana-bosa-jaunos-seimos-moterys-vercia-pasitempti.d?id=90662271
